r1,r2,r3,r4,t,d1,d2,h,p,freq_ghz,rotation,source
48.377214547165735,36.80672695103997,33.143576907793744,22.56332164026308,0.8426015150299164,6.632526227350956,3.836909212549602,3.5626279376983017,205.88453105301127,0.7151362926390789,0,lf_analytical
49.62626745375222,41.540281979867856,39.35000102384397,8.342100899482356,0.5879065620545247,6.302440294541686,0.5920833412563379,6.25276580578793,104.60260200872293,0.6362231042967278,0,lf_analytical
36.01740372644598,31.661293431247643,25.65553476586319,10.531993956045095,1.1727072060189636,1.772541696837056,0.8367104856018143,1.960429198693764,52.24779619854159,0.9185367600177184,0,lf_analytical
23.970782170449933,19.260825802429046,17.938231111468124,6.190913168606878,1.759828768106236,2.372283534202941,3.3527806557138624,6.450433746956865,154.5061752736802,0.6382996744980496,0,lf_analytical
28.83159312776309,10.96824841026658,10.91808091046033,3.255881646051532,1.6672092093142998,2.898139982114284,4.951995392138383,7.101102640076865,363.9599426387242,0.5161784989613581,0,lf_analytical
46.6088120834911,44.71249395312495,13.274394786447004,1.8691368488652755,1.3116876917480564,3.5746833337957256,0.5620644333451161,9.614791929130693,278.3126958269704,1.4183491351893887,0,lf_analytical
46.46001049811113,37.49162598569473,8.29933484663721,4.706617376522227,2.857657510513408,3.228077700319799,0.5979349377203057,1.9540078033168389,226.1979782300249,1.493316007336806,0,lf_analytical
31.01059965461572,29.898131807859272,18.2280764328055,16.21707583296964,2.320203498063328,5.572599597186586,0.8267856165982306,6.109297749208055,53.08189666872346,0.7314190629176032,0,lf_analytical
32.64368658289668,16.84420091645095,14.014790221069866,7.230278445375162,1.8965355842279044,2.1120702711483874,3.2639985205994315,3.937031610685292,30.054601284155712,1.369759461694715,0,lf_analytical
41.22708694538042,30.261151857187613,18.34019703409112,14.000011932125906,2.897818037004999,1.2891611489697972,1.4401062118053627,1.126409563752812,383.9379625334222,0.9523625008151677,0,lf_analytical
36.0015255628695,31.585274192392767,20.095363758560172,15.118087290159805,2.6429976778259547,7.261446973265975,3.673939880463138,5.337364509554137,361.85253905096846,0.8006266945897759,0,lf_analytical
47.29384514044565,22.443319503927643,14.733685486751206,8.802953542383875,1.0803452502930018,7.578085859115985,2.953146038625574,7.368875158761021,273.6869702338593,2.428826736502728,0,lf_analytical
20.327424692780564,10.40386890838248,9.790442453059876,5.734345320350024,1.2675425549553083,7.089082166003748,3.5217441176967155,3.5268119126687703,100.66848458744302,1.1302635382745108,0,lf_analytical
44.68923096325411,35.26705588711223,12.142714375949309,3.972171679526176,2.9714289245101044,1.6396329376991945,2.693129171355408,7.002929112392037,39.80155086738721,1.390936106715618,0,lf_analytical
48.13331191777239,43.60482791560906,23.04756540340278,14.656827178423436,0.7392637953394374,3.8375476452394106,0.8030971246455956,9.32525864441627,5.715252963195901,1.5452922815141104,0,lf_analytical
44.299742760635766,31.927011877441952,22.23062769391444,9.053503716923746,1.6169415045691369,4.686713499894086,1.5613985013924705,0.4319377724233006,42.980038140202446,1.2689233468411543,0,lf_analytical
49.57372189283395,47.00167718390779,37.35874069554719,9.836149398866992,2.0822714890369616,5.070047247053925,3.5585303182586987,3.676635733026576,41.315482810385,0.5229892229321746,0,lf_analytical
48.7000692216765,29.47101735955713,7.940594561749142,4.116474255295046,1.2186201854733865,1.166598855376944,4.756833632909599,5.927656306345037,17.47220000707603,3.1701516984784326,0,lf_analytical
29.08101874071484,24.32910603181492,18.19325124250657,14.086779596169997,1.5266241092746644,5.344157234598295,3.865187997630149,7.050253665186151,363.45141909478497,0.9781008416983253,0,lf_analytical
42.50524353353385,24.66277794755573,7.700065521360042,4.448988341357602,0.5542482840464859,6.542135584747669,4.601109182925538,8.616062222075684,184.35716134489752,4.930611218748919,0,lf_analytical
35.28479165490902,17.50385691655415,13.78492125501132,10.792950103756144,1.4829748133917149,7.132843854092228,2.631719272886531,2.437049023086169,250.18296236871515,1.3718620032102018,0,lf_analytical
46.15302728721288,41.21276118135457,29.49900369131904,13.829579002582095,1.59563778568035,1.6753895742838667,4.571997559104422,6.658188184709336,31.31230334422664,0.8368785830928277,0,lf_analytical
33.333080003050064,18.88873772007619,14.754508580001469,13.700316845469896,2.0646569644842225,6.258305750017383,0.7577695001136728,9.521132452158144,95.33086244007316,0.8800473467735709,0,lf_analytical
44.3968475111779,29.580701782723093,24.531354095309418,1.6318729766968665,1.1285022447159838,4.854085106648259,2.415523394661513,4.909819186447527,173.3379194630084,1.276389431548787,0,lf_analytical
34.643768129928006,27.526366173433647,25.867332543748933,20.5409712021684,0.6005891780773647,2.608992511386772,1.62334059094108,2.6646407483225687,393.5293781997341,0.6669301697010055,0,lf_analytical
45.52324343197292,38.20882037067646,28.540759994240624,6.246525320928447,2.2498166833487865,5.935765525806601,4.196395594855211,6.187406222875181,268.0783763951287,0.7816031523943403,0,lf_analytical
46.28999787606318,33.21755749451377,21.435583208552277,12.756257475846592,2.950523911049721,1.976315263056264,3.2760894074521243,7.3541552367180945,40.9683281673737,0.9368900827479318,0,lf_analytical
29.30221602369809,9.56340477011206,7.2360496075718785,6.813644449734698,2.6745468630643434,0.629762530429242,1.9854503205239569,0.1891003210421132,208.2335849386373,1.3198767154757587,0,lf_analytical
44.8462536032938,40.89015788763941,23.7745124342464,15.769304060160694,0.6903991068415006,1.02727388578688,2.609784520031858,8.907477368814888,151.87187401649533,1.4907983391226785,0,lf_analytical
